Review ID,Language,Created,Review text (Original)
226837040,english,2026.04.31 09:10,absolutely full of hitman references. god bless. i also loved when it turned into that one part of arkham knight
226837006,english,2026.04.31 09:09,"Pure Bond goodness mixed with IO's hitman style gameplay and uncharted. Enjoyed every single moment and said at least four times ""thats so ♥♥♥♥♥♥♥ cool."" Even the annoying final turrets that triggered me. Loved every moment of it and cannot wait for more."
226836941,english,2026.04.31 09:08,"I'm not about to start complaining about believable writing in James Bond game. When it's good it's good - there are some setpieces in this game that I'll remember for a really long time. IOI did a great job, can't wait to see where things go from here."
226836923,english,2026.04.31 09:08,peak
226836891,english,2026.04.31 09:07,Great stealth action game.
226836869,english,2026.04.31 09:07,♥♥♥♥ YOU
226836830,english,2026.04.31 09:06,Loved every second of it & am already on my second play through
226836808,english,2026.04.31 09:05,"Best purchase ive made in awhile, game is very good and fun"
226836781,english,2026.04.31 09:04,Bond. James Bond
226836722,english,2026.04.31 09:03,"Honestly probably the second best (sorry devs) single player game i've played in 2026(RE9 still my top game of the year) but seriously well worth the cost. This game feels like you're watching / playing a bond movie. The acting is great, the writing is great and the all the action scenes are classic bond . 10/10 recommend this game."
226836573,english,2026.04.31 09:00,I love everything that comes out of IO interactive
226836569,english,2026.04.31 09:00,"Its everything you love about James Bond rolled into a familiar yet fun package that manages to feel one part Uncharted and the other part Hitman. Loved the story and the narrative as it felt authentic and true to the characters while also giving us a story we haven't seen before in the movies or video games. Tac-Sim stuff is also fun and gives you something to do in between missions or as a post game treat.

Regardless if you are a fan of 007 or action games in general I think you'll get a kick out of this one.

"
226836489,english,2026.04.31 08:58,"It was a very good game, felt like you were in a 007 movie."
226836460,english,2026.04.31 08:57,I had high hopes for this game and i was not disappointed
226836432,english,2026.04.31 08:57,freakin good game
226836386,english,2026.04.31 08:55,"When IO Interactive A/s was first announced as the developer of the next James Bond Game, my first thought was that makes sense. As a fan of HITMAN World of Assassination, I was highly anticipating to see what they would bring to the James Bond gaming franchise and I wasn't disappointed. I loved the brutal, visceral close quarters combat that had interactive environmental objects.  I want to see IO Interactive A/S do a John Wick or Jason Bourne game! Another high point was the intense gun firefights as well as a cover system that are similar to the Uncharted game franchise. The cinematics, plot, and the great cast of actors who nailed their given roles would make this an entertaining James Bond movie as well. I love the chase sequences in this video game that reminded me of the chase sequences in the Casino Royale bond movie. Mission accomplished in nailing a video game that makes you feel like James Bond with the women, cars, gadgets, gunfights, fist fights, and well timed James Bond theme at the right moments that hit hard!!!"
226836345,english,2026.04.31 08:54,Almost 2 hours in and I still feel like I haven't played anything yet. Most expensive 007 movie I've ever watched and I'm falling asleep.
226836234,english,2026.04.31 08:52,"This game is badass. I’m 4 hours in and honestly, I think it’s the best 007 game ever made. The story is engaging, the gameplay is fun and well-balanced, and the performance has been flawless. Solid 10/10."
226836130,english,2026.04.31 08:50,"holy peak man this game  is cinema 
"
226836093,english,2026.04.31 08:49,THIS WHOLE GAME WAS ♥♥♥♥♥♥♥ FIRE 10/10  WORTH THE 80 BUCKS I SPENT NO REGRETS ALREADY WANT A SECOND GAME
226836083,english,2026.04.31 08:49,"After 26 LONG hours, I beat the game, and some tacsim missions.

The Good
 The fighting is phenomenal, it has the best fighting out of any other games I've played.
 The cars are pretty good for a game like this, realistic models, but not realistic handling. What do you 
 expect?
 The guns are really good, realistic too.
 The collaborations, personally, I like, Jacksepticeye, Khaby Lame, maybe another? Not sure.

 The Bad
 The optimization is the thing I noticed was awful. I have a (PC Specs in review) but my game would get 
 about 30fps normally, with textures low and shadows low. So, I tried Frame Generation. It surprised me to 
 say the least, the game seems to be meant for frame generation, cause it still felt smooth. It is still going 
 in the bad tier because, I don't think frame generation should be mandatory.
 Really nothing else bad about this game to me.

 This game was a JOURNEY to say the least. I approve this game, 96%. 

Hope my review helps you consider if you should buy the game."
226836043,english,2026.04.31 08:48,Like watching a fully interactive movie. Fighting mechanics amazing. Driving is smooth. Gunplay is great. The Story is typical James Bond through and through. Fantastic cast! Would like to see DLC content for this game. Recommend giving this game.... a test drive!
226836039,english,2026.04.31 08:48,"this is what the kids refer to as a ""hyperbanger."" i will be there day 1 for the sequel."
226836018,english,2026.04.31 08:47,"TLDR 8/10 It really makes you feel like James Bond but the ideas are not fully fleshed out so the sequel is going to be a gem

Its a solid mix of Hitman and Uncharted that does not hit the highs of either but is still an enjoyable time. The story is predictable if you have seen a James Bond film before but the set pieces are still fun. The combat is a little basic and its a little sad we can't move bodies like in Hitman. The weakest part of the game is the shooting galleries that are occasionally thrown in, that are just not fun and tedious when they pop up.

The bright side is the game has lots of different options to deal with missions which is fun and the locations are all unique and beautiful to be in. The sequel bait and the end is a little annoying but if they expand the combat options and deliver a more unique story the next game is going to be a game of the year contender."
226836016,english,2026.04.31 08:47,call a bondulance
226836006,english,2026.04.31 08:47,Perfect 007 game
226835996,english,2026.04.31 08:47,"Hot ladies and even hotter gunfights, 10/10 would do again."
226835968,english,2026.04.31 08:46,was worth it for theresa lorca
226835965,english,2026.04.31 08:46,"Just finished this brilliant game, and it exceeds all my expectations. Honestly, I wasn't sure if IO Interactive could pull it off, but they absolutely nailed it. It’s a stylish, well-written, and visually stunning experience that beats any spy movie out there. Developed with massive respect for the source material, this is hands down the best James Bond game ever made. Looking forward for any DLC, and I hope it sells well."
226835953,english,2026.04.31 08:46,Amazing game impossible to put down when u first get started
226835868,english,2026.04.31 08:44,very good
226835772,english,2026.04.31 08:41,"This is a basic AAA game, does a decent job with Bond, but not very replayable, unlike IOI's other titles.  I'll recommend, but it's a mid for me.

The best part of this game grew on me.  The hand-to-hand combat.  It's got a layer of depth and feels very craig-esk.  Gunplay is rather simplistic, but it does have some quality animations tied to picking up new weapons from enemies I enjoyed.  Well acted, but straight-forward plot.  Still, a good time."
226835711,english,2026.04.31 08:40,"What a lovely story!
Gameplay is fun and engaging.
I enjoyed the soundscape too and the voice acting was top-notch.
Now, if they could only do something about the awkward driving."
226835654,english,2026.04.31 08:38,"It's an ok game TBH.

The Good:
- Melee combat
- Gun combat

The Bad:
- The stealth missions. It's laughably bad - how is this from the studio that made Hitman???
- The story/writing/dialogue - So much cringe, so many holes, so one-dimensional.
- The enemy AI - buggy and stupid.

Would wait for a sale, not worth the current price."
226835534,english,2026.04.31 08:36,"It's not for everybody and if you really want to enjoy it, you have to immerse yourself in the character and game. So a soft yes, but the price is pretty high for what it is. The water in pools is so bad it takes you out of it."
226835495,english,2026.04.31 08:35,"An excellent narrative-driven espionage game.

I now intend to watch a James Bond movie, as I never have before."
226835369,english,2026.04.31 08:32,"If you're expecting this to be like the Hitman games you'll be disappointed.

If you're expecting to play as James Bond, you'll have a freaking blast."
226835155,english,2026.04.31 08:27,Great game
226835064,english,2026.04.31 08:25,Overal good experiance
226835007,english,2026.04.31 08:25,fire
226834741,english,2026.04.31 08:19,This game is not james bond. These people never played nightfire or any ps2 classics...
226834710,english,2026.04.31 08:19,007 James bond is THE game to play.
226834706,english,2026.04.31 08:19,"Lived up to the hype, looks amazing even pre path tracing, gameplay is fun, story and the characters are very well done, played in 1440 ultra and 4k high no upscaling and it ran like a dream like a AAA game should, highly recommend if you liked 007 bloodstone and can't wait for the next one with a fully formed 007."
226834669,english,2026.04.31 08:18,Great story and fun gameplay. Reminds me a lot of the Uncharted series. Would heavily recommend. 8.5/10
226834633,english,2026.04.31 08:17,its amazing
226834597,english,2026.04.31 08:16,YEEEEEESSSSSSSSSSSSSSSSSSSSS
226834556,english,2026.04.31 08:15,"Simply amazing, I’m addicted to this game! Can’t believe how good it is"
226834492,english,2026.04.31 08:14,"Shaken, not stirred."
226834442,english,2026.04.31 08:13,Yes
226834404,english,2026.04.31 08:12,"i have bought many of 007 games for generations, from n64 og classics, to gamecube till it stopped for some reason, and then this came back with a surprising comeback. i very much enjoyed First light. Very immersive 007 style combat. the CQC was pretty fun through and though. This playthrough reminded me of snakeater vibes but a little different. Every chapter is done really well as far as puzzle solving, character development, etc. i really like how the gameplay is not so linear, as in, there is more than one way to get the objective done. which is cool since you can do it your way most of the time."
226834392,english,2026.04.31 08:12,"Some crashes here and there, but overall runs fine on Linux.

Exciting and exhilarating, makes you really feel like you're in the world of Bond. Play it and go earn the number."
226834386,english,2026.04.31 08:12,"A must buy. GOTY contender. The graphics, story, and music are top notch."
226834383,english,2026.04.31 08:12,"absloutely amazing game. here are my friends who watched me play its review:

""W game"" - some werido

""barely saw any of it 10/10"" - some other weirdo

""captures the bond feel, and feels modern, also 10/10"" - me

i have such a way with words"
226834360,english,2026.04.31 08:11,Perfect
226834264,english,2026.04.31 08:09,"I never thought that I enjoyed this game, good work from the IOI teams"
226834140,english,2026.04.31 08:07,"Take all of the fun aspects of Hitman and remove them from the game and turn the Woke factor up to about 9 and a half, oh also add lots of help for morons who play video games by holding the controllers with their feet, then you are left with what ever this is supposed to be.  Basically a very boring game.  This game is completely linear, even the driving.  There are NO choices and therefore NO replay value at all.  Wait for a sale."
226834136,english,2026.04.31 08:06,"i got this game with the purchase of my gpu and holy cow this is one of these best games i've played this year the only other is kcd and i got to say this game slaps its a breath of fresh air from all these live service slop games it feels like a mix of the arkham, hitman and uncharted games it just implements the elements so nicely it was so amazing threw the run time i gotta say my only complaint is that it was not longer! i highly recommend this game 10/10"
226834129,english,2026.04.31 08:06,Its good
226834064,english,2026.04.31 08:05,fun.
226833890,english,2026.04.31 08:02,"stealth is kinda underwhelming.
M is ... unfitting ..."
226833882,english,2026.04.31 08:02,Im gonna be a spy so i can watch you sleep....
226833834,english,2026.04.31 08:01,"YES. JUST DO IT. Story is amazing. Guided? Yes. Its telling you a story and making you feel things. Even with that guidance. It is the most fun iv had in a third person game in a long time. If you enjoy stealth, third person perspective, funny taglines, and amazing combat. I beat the story on the standard difficulty, I plan on playing through it again on the hardest. I have also starting playing with the tac sim mode, and boy am i looking forward to going after all the challenges, just because its so F*ng fun. JUST DO IT."
226833823,english,2026.04.31 08:01,"Very fun, and challenging game."
226833658,english,2026.04.31 07:57,PEAK GAME
226833642,english,2026.04.31 07:57,Absolute cinema
226833641,english,2026.04.31 07:57,The story was very engaging and I had a blast playing through the different chapters. The stealth felt very nice and the chaos with the enemies was also done just right. It's a really enjoyable and nice game and I recommend for anyone who's thinking about getting this game to just YOLO and get it!
226833634,english,2026.04.31 07:57,Well done Story action game play
226833565,english,2026.04.31 07:55,"This game slapped. 

007 gaming is back and better then it's ever been."
226833563,english,2026.04.31 07:55,Cant save at all
226833539,english,2026.04.31 07:55,"Just finished the game, that was a fun experience. I really enjoyed it, IO out did themselves this time. Combat felt very very good. Story was solid but man what really was great was the characters. Facial details, emotions, subtle movements made me feel like i was watching a movie during cutscenes most of the time."
226833340,english,2026.04.31 07:51,Great game absolutely fantastic.
226833303,english,2026.04.31 07:50,loved story. fun game was hooked
226833300,english,2026.04.31 07:50,its so good
226833268,english,2026.04.31 07:49,"incredibly fun game, great atmosphere and story line. Feels like you're playing a Bond movie. Like a combination of Hitman and Uncharted gameplay wise. Q gadgets are hella fun, and the gunplay and hand to hand combat feel really good. Haven't had this much fun with a game in quite a while. Highly recommend"
226833259,english,2026.04.31 07:49,Great!
226833153,english,2026.04.31 07:47,"If you want an open world puzzle solver like Hitman, this is not that game. If you want a game where every mission, you do an action that makes you feel like being in a bond movie, this is the game for you. I haven't beaten it yet, but every mission has a holy s**t moment."
226833138,english,2026.04.31 07:47,"Where do I start,
I am so surprised and happy with what ioi has done with this legendary character. Just how far the game mechanics and in world interactivity has come since hitman is absolutley insane. I'm typically a very agressive player. I never leave witnesses, no incopacitations, a very ""EVERYONE MUST DIE"" kind of player. Surprisingly the whole ""license to kill"" mechanic that does not allow you to draw your gun unless you are in immenent danger I actually thouroughly enjoyed. The driving takes a little getting used to, the H-H combat is complicated but not difficult, and it feel powerful as well as dynamic. The ""bluff"" feature is so amazing and useful, so is the ""lure"".

Now the cons
1. I REALLY do not like the reticle when you are aiming guns
2. Not being able to interact, climb, or shoot while you are in ""Q Lens"" is kind of annoying and tedious
3. This just may be a me issue, but whenever JB is standing or hanging onto a ledge, I have to actively move side to side while pressing the other prompt key to make him either climb up or drop down.

And that's it, i don't really care about quality graphics. If its still pretty obvious from screenshots that it isnt a movie but rather a video game, thats where i prefer the quality.
This game was very enjoyable and Im excited to just start messing around in it, just like hitman. Being a guy who doesnt like forced story, the fact 90% of cutscenes require your interaction is captivating. I really enjoyed this story and zkipped ZERO cutscenes, which is unheard of from me. 
This was absolutely cinema, if you have $70 and are questioning buying this game, DO IT
edit
(I forgot to say initially, the fact this game doesn't baby you constantly and lets YOU figure stuff out was very welcome and enjoyable)"
226833106,english,2026.04.31 07:46,really fun addicting!
226833073,english,2026.04.31 07:46,I REALLY wanted to like this game but I was so disappointed I deleted the game and requested a refund. Getting killed on the easiest difficulty in the opening mission pretty much tells me the game is NOT for me.
226833040,english,2026.04.31 07:45,"Great game. It really captures the James bond experience, while adding new aspects to the character. The game runs very smoothly, little to no glitches, and looks great. Mechanics are fun and level design is interesting while still having a pattern. The balance between slow paced and high stakes action works really well; and the story makes you care about the side characters. Deaths feel meaningful. I highly recommend this game to anyone that likes any of the bond movies/games in general."
226832991,english,2026.04.31 07:44,I genuinely enjoyed this game. Definitely worth playing if your a fan of the James Bond films. I personally didn't experience any bugs or crashing during my first playthrough start to finish. 10/10
226832954,english,2026.04.31 07:43,"Oynadığım en iyi hikayeli, aksiyonlu ve maceralı oyunlardan birisiydi diyebilirim."
226832915,english,2026.04.31 07:43,"There's some good mechanics here but the campaign is the worst of 7th gen console shooters, including excessive walk'n'talk, mindless ""puzzles"" that the game gives you all the answers to, stealth with some of the worst AI I've witnessed in a while and subpar level design in the shooting segments."
226832881,english,2026.04.31 07:42,Absolute cinema.
226832825,english,2026.04.31 07:41,The game is actually fantastic. However in the future please do not ever make driving like this in a video game again. Either make it so we're actually driving or just do a cutscene. This is the worst driving mechanics I've seen in a video game since Half-Life. It's terrible for the budget they have. But the game is still fun and all of the other aspects are very much James Bond.
226832818,english,2026.04.31 07:40,best 007 game since Goldeneye
226832766,english,2026.04.31 07:39,"Honestly can't say enough good things about this game.  Gameplay, story, cutscenes, music, voice acting all peak.  On top of all that its a polished experience.  This is the rare game anymore where I am happy to shell out $70.  If you like James Bond get this game, if you don't like James Bond then get this game.  Its that good."
226832723,english,2026.04.31 07:39,"I know James is a playboy, but the biggest crime in this game is not letting him rizz up Cressida. She's criminally underused.
"
226832705,english,2026.04.31 07:38,"If I was a evil bad guy I would also make my entire base out of explodable stuff 
"
226832635,english,2026.04.31 07:37,"Peak

But please add FSR4, $70 game in current year"
226832631,english,2026.04.31 07:37,Fire.
226832583,english,2026.04.31 07:36,Arabic ):
226832478,english,2026.04.31 07:34,IT REALLY MAKES YOU FEEL LIKE JAMES BOND
226832421,english,2026.04.31 07:33,"The reviews had me pretty excited for this one... Feeling disappointed after completing training and the first few operations. The game feels like an endless Hitman tutorial where the training wheels never come off. It's impossible to immerse myself as a secret agent when the world is covered in blue and yellow tape that guides me through every step of the journey. There are literal arrows painted EVERYWHERE! And if that's not enough hand holding, there is generally a voice in your ear to make sure baby James knows about every obstacle in his way. It just feels tedious and repetitive. 

The TacSim seems like it might allow more freedom. Unfortunately, it requires a persistent internet connection and I've lost contact with the server all three times I tried to play it. Unplayable and not to the fault of my internet.

007 First Light is to Hitman what Dragon Age Veilguard is to Inquisition"
226832376,english,2026.04.31 07:32,it good.
226832366,english,2026.04.31 07:32,EVERTHING THAT YOU WERE EXPECTING AND MORE
226832360,english,2026.04.31 07:31,"This game is hard to master the gagdets and stealth but it makes you think about the environments to see every possible way to fight back and sneak and can be challenging but fun if you mess up. But are a few bugs in the game like 009 boat scene in the past never dies, the picture of greenway and 009 to flip would not let me see the logo of the boat so it took 6 hours to fix and being confused, but great game indeed. 9/10"
226832328,english,2026.04.31 07:31,"Overwhelmingly the best game I have played this year. If you like Bond movies, Uncharted, or Hitman, you will love this game. Well worth the full price and very happy that IOI Interactive have access to the Bond IP"
226832319,english,2026.04.31 07:31,I am james bond
226832228,english,2026.04.31 07:29,"Incredible game, I want part 2"
226832225,english,2026.04.31 07:29,yes
226832082,english,2026.04.31 07:25,"Insane game, loved every second of it"
226832077,english,2026.04.31 07:25,might be the best bond game ever made. I have also missed a classical linear story game. PERFECT score for me
226832069,english,2026.04.31 07:25,"Never thought I would make my first review a James Bond game but this has been such an unexpected masterpiece that I have too. If you're a James Bond fan, get this game. Stellar story, stellar combat, stellar looks. Classic bond one liners, classic bond wacky gadgets, classic bond."
226832009,english,2026.04.31 07:24,"Cressida my girl <3

That said, I grew up on bond movies so I was excited for the game. Absolutely love it though, a lot more than expected. 

It feels like you're playing a ~15 hour bond movie, not just a game based on James Bond content. 

Also the entire game has a huge anti-AI narrative which is interesting. Sometimes it lays that on really thick, but in general it plays REALLY heavily into the ""AI is a tool, but should not be a substitute for humans, their creativity, or their ingenuity"" (almost a direct quote tbh) 

The characters are great, and cast is plenty diverse as well. It rewards approaching things from unique angles, kinda Hitman-style. I mean speaking honestly I'll probably actually replay missions and come back to the game a lot just since bond stuff is so nostalgic for me (current me only really likes the Craig movies though) and I think the game perfectly encapsulates that experience

I felt before I bought it like it would just be a ""bond"" game in that it was exclusive about James Bond doing missions like Hitman is. But it has a really diverse cast of actual great characters who get attention and development and are interesting to follow, and that's kinda what makes the experience for me.

and also Cressida + Theresa are my girls :)"
226831941,english,2026.04.31 07:23,"This is a great Bond story and game. Action is really fun, casting is great, and the story is interesting."
226831940,english,2026.04.31 07:23,"No comments. A good comeback for a 007 game. 
I really like the idea of being playing as a young James Bond. AI is a big bad sometimes but I really hope this would improve in the future."
226831823,english,2026.04.31 07:20,"This is probably the ultimate Bond gameplay experience:
- true to the character, respectful of the source material
- tons of references to Bond titles for people to catch
- has all the clichés and tropes people love about the series
- you can disable the QTE events to make the experience even more cinematic
- no ""shove it in your throat"" DEI stuff

It's truly a great, enjoyable adventure to play through, feels like you're playing a genuine Bond movie!

That being said, it comes with a lot of asterisks, so while I still [b]truly recommend people buy and play the game[/b], here are the things that some people will find irritating, infuriating or even potentially dealbreaking:
- this game is considerably more narrow in possibilities compared to the latest Hitman, it's not an open world sandbox, they changed it into a more scripted, linear design which works great for the story, but be aware of this before you buy, this is NOT a Hitman 4 game. Because of this, the replayability of this game is considerably more limited, it does have TacSim which is basically Escalations from Hitman but you can't simply load into a mission and have fun with it in the same manner as before
- manual saving is gone, you have to rely on auto-save feature which is a gut punch to all the ""I want to make this playthrough perfect"" people, I'm one of those people and I really didn't like it, it substantially limits experimentation and how you approach your gameplay, felt seriously restrictive compared to Hitman
- combat is substantially more action-focused and stealth is more limited because of this, again, comparing to Hitman (the combat does feel nice when you get into the rhythm of it though)
- there are some small moments in the gameplay where I'd straight up ask myself ""why? who even thought this would be fun"", my guess is they added a few moments like this for gameplay variety, not all of them are a hit, there are some misses, but few and far between, thankfully
- while there is no horrendous DEI, some characters are race-swapped (most notably Moneypenny and M), mentioning this just in case this is a dealbreaker for you, it doesn't feel bad or out of place in the game itself in my opinion"
226831811,english,2026.04.31 07:20,"Good story, gameplay is fun. Would play through it again in the future"
226831773,english,2026.04.31 07:19,dexter but spy
226831771,english,2026.04.31 07:19,Very good
226831765,english,2026.04.31 07:19,"this game is very good. Been while i played a game i was so engage with the story and gameplay. Wish there were a little more of hitman freedom but hey, it's a different game with a masterpiece gameplay."
226831697,english,2026.04.31 07:18,Cinema
226831451,english,2026.04.31 07:13,"BA DA BA NAAAA BA DUN NAAAA

DUNN NA NA NAAAA BA DUN BAAAA

faithful fun homage style its got it all"
226831393,english,2026.04.31 07:12,"Fun, slow but fun."
226831309,english,2026.04.31 07:10,"What a damn game!!!!
"
226831281,english,2026.04.31 07:10,Peak
226831222,english,2026.04.31 07:09,"This is one of the greatest games I have played in a long time. The combat is unreal, graphics are insane, and it runs pretty well on ultra graphics with my ♥♥♥♥ of a PC. I can only imagine how the performance is if you have a 50 series graphics card. There are so many ways to play the game and complete your missions, it has great replay value, if you're into that. I am more of a one run story kind of guy, the decisions I made were MY story. The combat reminds me of a John Wick movie with all the combos you can do. I highly recommend this game if you are looking for a great and immersive story."
226831117,english,2026.04.31 07:07,The Name Is Bond.... James Bond!
226831114,english,2026.04.31 07:07,8/10 game actually surprised me
226831096,english,2026.04.31 07:06,NB
226831046,english,2026.04.31 07:05,"Pretty much exactly what you'd expect IOI to do with the concept. 

Combat can feel a little clunky at times but when it works it feels absolutely incredible, especially transitioning from hand-to-hand to gun-fighting. Story is fairly solid albeit a little predictable, especially by the final act.

Unfortunately IOI remains insistent on it's online connectivity for a single-player game and while the main campaign can be played without it, the tac-sim challenge mode, meant to be the replayable offering of the game, is stuck behind this. I've had nothing but server trouble with the game, dropping connection to their servers every 2 to 5 minutes despite trouble shooting and my connection being fine for everything else, why they don't limit the online systems just to the leaderboard rankings themselves is beyond me. 
"
226831026,english,2026.04.31 07:05,"As someone whose first real gaming experience was GoldenEye 007, I’ve been waiting a long time for a game to capture that same magic. After 23 hours in 007 First Light, I can confidently say this is it. While it might not completely transform the gaming landscape the way GoldenEye did back in the day, it is unquestionably the best 007 game I have ever played. It respects the legacy of the older games while delivering a fantastic modern experience. Highly recommended."
226830972,english,2026.04.31 07:04,snake rat
226830933,english,2026.04.31 07:03,James Bond has sex with three different women to save the world. What a hero.
226830829,english,2026.04.31 07:01,Yes
226830729,english,2026.04.31 06:59,"Best way I can put this game.......... I NEED A SEQUEL!!!! Good Job DEVS!! It was really refreshing seeing Bond back in action. I cant wait to see what the character development will take us. Make the combat a bit faster and that's all for me. I enjoyed this game. If anyone is on the fence about buying it, i'd say DOOOO ITTTT!!!! JUST DOOO IIITTTTTT!!!"
226830704,english,2026.04.31 06:59,Great game was a joy to play.
226830651,english,2026.04.31 06:58,"Really enjoyed the game, IOI did not disappoint.

The combat is really satisfying to pull off, shooting feels nice. Movement took a little bit to get used to so I had Bond moving like a drunk for the first couple missions while trying to sneak and get into cover. The gadgets are all really fun to use, even if they are maybe a little too strong (I don't see why me flashing a laser pointer in someone's face wouldn't alert them after it wears off). Them being a limited resource doesn't massively affect you as there's things to refill both meters everywhere. Bluffing is also a cool mechanic, and the fact there's an option to comply with people finding you trespassing instead of them aggroing on sight is much appreciated. NPCs do seem a bit more aware of you while sneaking around and more likely to check you if they catch a brief glimpse of you than they are in Hitman, and they do seem to fill up their suspicion meters a lot quicker.

Story was good (does end in some sequel bait which we probably wont hear anything about for 4 years), liked the characters and was generally well acted. There's also a lot of background details that you might not notice, especially in Q lab. (for example every time the story takes you there you can find the evolving prototypes for the exploding pen in one of the siderooms of the lab). Having lore in collectibles is always nice too.

There's not a huge amount of challenges to complete during missions, generally there's a couple of ""Don't ever get seen"", ""Don't KO anyone"" and ""KO X amount of people"" and then one or two that just involve interacting with a certain prop per level and that's about it, and there's not really much reward for doing it other than an outfit you probably wont wear because the twitch drops and ioi account bonus ones look better anyway, and for bragging rights ig. Feels like they were either a bit of an afterthought to give replayibility for people going back through to find all the collectibles, or they used to be part of a system that didn't make the final cut. At least in TacSim they give you the currency you use to upgrade your tools.

My main gripe with the game is the excessive hand holding. Even though I had tutorials turned off It felt like I was constantly being reminded about certain actions. There's also an insane amount of ""yellow paint"" syndrome present. Even in linear sections where there would be no other options for where to go, the whole place would still be lined with bright blue tarps, yellow pipes, tape that wouldn't make any sense why it was there. Some was more subtle, like areas of rock with yellow growths on, but most of it was very in your face and as soon as you notice it it does take you out of the immersion a little. I also feel like on the harder difficulty (or just give an option for it) it could've stopped pinging all the hints so I could have a chance to actually work out puzzles and find things. There may as well have been stickers on everything saying ""Find Me"" and ""Come this way!""

Performance was pretty solid. A couple of frame drops here and there but generally smooth. Only crashed once in my 20h playthrough. Camera could be a little janky at times while locked while inspecting things or in real time ""cutscenes"", but generally not a problem. Majority of bugs I encountered just made me laugh if anything and then I would move on.

Also PSA to anyone getting the game: Do TacSim as soon as you get it after completing I believe the advanced training? They're basically extra tutorials that tell you things that the main game doesn't mention unless you're really looking through the menus like what combos you can do in combat and different ways to disarm enemies. I didn't know this was in the TacSim because when it was described to me by Gemma Chan doing a nerd accent it sounded like it was just in-game lore for replaying levels and not its own thing. It would've been really helpful to know the stuff from the advanced combat escalation about 12h earlier than I ended up doing it, and the combat on replaying the game to get the rest of the collectables feels so much better now I know what I'm doing rather than just spamming click and q."
226830646,english,2026.04.31 06:58,Feels like going through a real Bond story considering how much he survives death encounters. 11/10
226830607,english,2026.04.31 06:57,"This game is fun but way overly simplistic for IOI, I expected more complicated mechanics and levels, instead it is all very linear, and while the linearity is decent, linearity is also boring for me, I can't recommend it until they introduce some of the old IOI sandbox into it"
226830575,english,2026.04.31 06:56,"Such a joy to play as a huge Hitman fan and a big Bond fan. It really feels like they took all of their learnings from the last 10 years of Hitman and put it into a more story focused game, but without losing a lot of what makes Hitman so special. Visually the game is stunning and it runs really well for me. Great acting and really fun take on the decades old Bond story. Absolutely worth your time."
226830477,english,2026.04.31 06:54,"Best 007 game since Goldeneye. It's a really cool modern setting adaptation of James Bond. If you like 007 you'll like this game.
"
226830372,english,2026.04.31 06:52,"007 First Light is great, I enjoyed pretty much every aspect of my playthrough. Its not a long playthrough, but its worth the 15-20 hours. I definitely recommend it."
226830299,english,2026.04.31 06:51,"One of the most beautiful games I've ever played besides Cyberpunk 2077. Although it feels unfinished, I ♥♥♥♥♥♥♥ loved every single moment! I'm so happy that IOI was the studio that worked on this game (it's also the first game I've ever decided to buy at full price, and while I wouldn't say that it's worth the 70 USD, still an amazing experience)"
226830254,english,2026.04.31 06:50,nice
226830161,english,2026.04.31 06:48,Game Shlaps
226830136,english,2026.04.31 06:48,"Great game - story is solid, and you really feel immersed in the role. There's a particular puzzle based mission which can be a bit rough, as there's only one solution and it's not very obvious or guided. But aside from that, no complaints about the entire game!"
226830111,english,2026.04.31 06:47,"Great game, happy IOI made a 007 game"
226830109,english,2026.04.31 06:47,Easily the best Bond game and second best game that came out this year.
226830037,english,2026.04.31 06:45,"Pros:
-Great story that fits both the Bond franchise and the developer's gameplay style.
-Great graphics and optimization
-The stealth, shooting, and hand to hand combat are all fun, none of them feel really punishing.
-The cool kick a gun up to yourself when running thing. 10/10

Cons:
-Controls can feel clunky, when climbing, the camera angle can mess up what direction you're going.
-The on-rails sections feel like they don't reward good gameplay, for example car chases are just rubberband AI and make it feel somewhat pointless. More of a personal pet peeve than anything.
-Yellow paint. Too much damn yellow paint. The worst game developer habit in the world, please stop. 

Went in to this game expecting more of a Hitman style gameplay, and was disappointed... until I wasn't.
The gameplay, story, graphics, and sound design are fantastic.
Beat the campaign in roughly 16 hours, which at first seems short, but comes out to $5/hr of pure entertainment, and there is the Tactical Simulation mode which will add more hours of gameplay, and that mode seems more Hitman-esque mode, which is cool. 
This also makes me incredibly excited for their engine advancements for the next Hitman game."
226830016,english,2026.04.31 06:45,"An old school video game with modern sensibilities, presented with a lovingly painted James Bond coating, that is heavily inspired by Uncharted with a dash of Hitman to give you agency in your spy crafting adventure

This is the type of game that we desperately need in an age where we only see live action games with a 2-week life span, bloated open world action RPGs or unique but limited in scope indie games that can never satisfy a real blockbuster hunger

"
226829971,english,2026.04.31 06:44,"muito bao

8/10"
226829916,english,2026.04.31 06:43,"Really good game. Feels like Hitman, but if agent 47 was less about disguises and more about bullshitting his way into things. I enjoyed the story, I enjoyed the gameplay, I enjoyed it all. Only real complaint is once you finish the story there isn't much else to do, which for a full priced game, you'd hope theres more to it, though I'm willing to bet IOI will release more stuff down the line"
226829908,english,2026.04.31 06:43,Did a little grin when the music went BWAH BA bom BWAH BA bom BABABABABABA
226829770,english,2026.04.31 06:40,"Great game, fight sequences feel like your acting in the movie. It is just such an enjoyable cinematic experience to play."
226829751,english,2026.04.31 06:40,"Incredibly fun, beautiful and smooth. Cannot wait for the next one."
